sentence_id,Personne,sentence
1020191,Personne relationnelle,L'action de la Caisse  Nationale de Solidar ité propose une alternative  majeure  en recentrant l'aide apportée par les pouvoirs publics à la personne et à sa famille dans sa singularité.
1240875,Individu ou sujet,"L’information génétique –identi fiant e – est permanente, et peut être conserv ée sous forme 
« dématérialisée  », réutilisée, complétée à tout moment de la vie de l’individu, posant avec acuité 
la question d es relations entre ce dernier, l’institution publique (santé) ou la société privée 
(mercantile) qui conserve ses données, et la collectivité (politique) qui pourrait les utiliser."
1360169,Personne responsable et autonome,"LES DIFFICULTES PRAT IQUES A LA MISE EN Œ UVRE 
EFFECTIVE DU PRINCIP E DU CONSENTEMENT EN  POPULATION 
GENERALE  
1.1 La complexité de l’information,  obstacle à la recherche d’un 
consentement éclairé  
 
 La complexité de la délivrance de l'information, liée à la prédictibilité du 
risque  
La personne en recherche d’informations , s’interroge légitimement sur l’équilibre 
entre les bénéfices attendus et les ri sques liés à sa prise de décision  (consentir ou 
refuser de consentir à un traitement)."
600254,Personne responsable et autonome,"Peutil s'appliquer à une recherche sur le cadavre d'une personne qui, de son vivant,
s'y était opposée ?"
1120369,Genre/espèce humaine,"Ou s’agissaitil d’un début de vie non  
humaine ?"
1180050,Personne à protéger,"Cette reconnaissance d’un être humain en évolution dans sa personnalité et avec les 
préoccupations qui en découlent est réclamée par tou s les acteurs concernés par la situation de 
handicap : reconnaissance que l’enfant handicapé est avant tout un enfant et que, comme tel, il a 
le droit d’être instruit et le devoir d’aller à l’école, reconnaissance que, quel que soit son 
handicap et même s’ il ne quitte pas son lit, il est appelé à devenir un adolescent avec ses 
préoccupations et ses besoins spécifiques, puis un adulte avec ses désirs affectifs et ses 
« besoins  » sexuels, ses désirs de procréation ou de vie de couple 3."
1290830,Genre/espèce humaine,"107 Toutefois, il conviendra, à travers ces nouvelles rédactions, de ne pas entr aver les recherches 
génétiques majeures en anthropologie biologique permettant d’améliorer la compréh ension de 
l’évolution des populations humaines, de leurs migrations et leurs pathologies, à partir de 
prélèvements dans des collections patrimonialisées ou, avec leur accord dans  les sépultures de 
communautés existantes, sans que les concepts de familles ou de soins à leur égard soient 
pertinents."
1211078,Sentiment humain,"79 
 
o Apporter tout au long de leur cursus une formation aux étudiants en médecine à l ’exigence 
de la relation humaine dans les situations de fin de vie, grâce au concours des sciences 
humaines et sociales, et les amener à une réflexion sur les excès de la médicalisation."
140509,Personne relationnelle,"La
découverte d'une séropositivité est souvent révélatrice de modes de vie, de pratiques
sexuelles, d'antécédents de la drogue, presque toujours méconnus du conjoint, de la
famille, de l'employeur, du groupe social de la personne testée."
1360574,Personne relationnelle,"Tout d’abord, il faut souligner la nécessité de recourir le plus possible aux outils 
d’anticipation  : désignation d’une personne de confiance, rédaction de directives 
anticipées,  et mandat de protection future 99."
1220655,Genre/espèce humaine,"Il est de plus en plus confronté à un transhumanisme et à un posthumanisme, 
deux mouvements de pensée qui inscrivent la bio -finalité humaine dans des formes de contrôle."
1280494,Individu ou sujet,"L’habitat Autogé ré 
À partir des années 2000 avec notamment la médiatisation de la « Maison des Babayagas 
», la thématique de l’habitat autogéré pour personnes âgées se popularise dans le milieu 
académique, chez les acteurs de terrain et dans le grand public."
1360678,Personne responsable et autonome,"Sauf urgence, en cas de désaccord entre le majeur protégé et la personne chargée de sa protection, le juge autorise l' un ou l'autre à prendre la décision."
20490,Genre/espèce humaine,"L'objet de la recherche biomédicale portant sur l'être humain doit être l'amélioration des
méthodes diagnostiques, thérapeutiques et prophylactiques et la compréhension de
l'étiologie et de la pathogenèse des maladies."
460015,Genre/espèce humaine,"Et le mythe du gène, support du
programme de la vie, est tel que cela conduit à l'illusion qu'une connaissance parfaite du
génome d'un individu donnerait accès à la réalité et au destin de la personne."
540658,Personne à protéger,"Ce silence pourrait prêter à
discussion, d'autant plus qu'il est dit ailleurs que la recherche s'exerce librement, sous
réserve des dispositions de la présente convention et des autres dispositions qui assurent la
protection de l'être humain."
50174,Personne à protéger,"LE PROBLÈME DU SECRET MÉDICAL
Deux impératifs s'opposent :
- il est essentiel de respecter le secret médical concernant la présence, chez un individu ou
dans une famille, d'un défaut héréditaire qu'il s'agisse de la présence d'un gène délétère ou
d'un défaut chromosomique comme les translocations équilibrées
(1 pour 300 individus) ;
- à l'opposé, il est également essentiel que ces défauts soient repertoriés afin, d'une part,
de pouvoir faire les recoupements nécessaires dans les familles et d'autre part, éviter la
répétition inutile des examens."
1180182,Personne responsable et autonome,"L’une des personnes auditionnées a évoqué l ’exemple de l’aide à 
apporter à un couple de personnes handicapées motrices dont aucune n’a la possibilité physique 
de se rapprocher de l’autre."
1400389,Genre/espèce humaine,"Cet exercice de problématisation à partir d’expériences vécues et de cas concrets rencontrés «  ne consiste pas à choisir entre des corpus éthiques théoriques mais 
à repérer ce qui peut accroître ou di minuer l’humain en l’homme."
930056,Personne responsable et autonome,"Chez un donne ur vivant, le don est volontaire et 
gratuit, mais il n’est évidemment pas anonyme puisq ue le donneur appartient à une personne 
bien identifiée."
1390609,Individu ou sujet,"Depuis 1997, 
1.905 personnes sont mortes d’une ass istance au suicide en Oregon."
490053,Personne relationnelle,"Le CCNE rappelle que les besoins spécifiques des personnes handicapées mentales en
matière de contraception ne doivent pas faire oublier leurs besoins de suivi et d'assistance
par des services compétents, lorsqu'elles se trouvent dans la possibilité de réaliser dans de
bonnes conditions un projet d'enfant."
1030011,Personne responsable et autonome,"Elle rappelle à cet égard que les personne s sourdes de naissance ne se sentent ni «handicapées» ni exclues du reste de la popul ation, qu’elles sont capables de mener une vie autonom e en accédant au monde  des signes et des symboles grâce à l’apprentissage d’une langue  dont la particularité est de s’exprimer par le corps, le regard, le sourire, la mimique et le geste."
1200613,Personne à protéger,"Même	  lorsque	  certains	  handicaps	  ne	  semblent	  pas	  conduire	  à	  une	  souffrance	  physique	  ou	  psychique	  de	  la	  personne	  elle-­‐même	  (c’est	  le	  cas	  pour	  nombre	  de	  personnes,	  enfants	  et	  adul-­‐tes,	  affectés	  par	  une	  trisomie	  21),	  sa	  place	  dans	  la	  société	  et	  le	  regard	  que	  lui	  porte	  la	  société	  la	  mettent	  en	  situation	  de	  grande	  vulnérabilité,	  voire	  de	  souffrance."
770626,Personne responsable et autonome,"La question du consentement

Islande : présumé pour les données médicales, avec la possibilité de se
retirer (sauf personnes décédées avant d’avoir exprimé leur refus)."
670340,Genre/espèce humaine,"Cela
signifie que ces êtres sont semblables à ce que chacun des humains a été à un moment
de son existence."
1240356,Genre/espèce humaine,"Suggérant une approche linéaire et réductrice des 
comportements humains,  il soulève plusieurs problèmes 
épistémologiques et éthiques."
810349,Sentiment humain,"Force est de constater que nous sommes assez peu enclins à reconnaître le caractère 
exceptionnel de ce type de soin, à la fois humble et profondément humain."
